# Cesium Data
# Source:
# Parinaz Barakhshan, Adam Marrs, Akshay Bhosale, Bindiya Arora, Rudolf Eigenmann, Marianna S. Safronova
# Portal for High-Precision Atomic Data and Computation (version 2.0). University of Delaware, Newark, DE, USA. 
# URL: https://www.udel.edu/atom/ [February 2022].
# Initial | Final | Wavelength [nm] | Dipole Moment [ea0] | Transition Rate [2pi x MHz]
9D5/2	8F7/2	11863.8345	2.4506569	
9D5/2	9F5/2	8288.2858	0.2587967	
9F5/2	9D5/2	8288.2858	0.2587967	
9F7/2	5D5/2	647.4406	1.3122042	
9F7/2	6D5/2	1349.4204	1.6211395	
9F7/2	7D5/2	2516.6716	1.8733433	
9F7/2	8D5/2	4505.7326	1.9451813	
9F7/2	9D5/2	8288.5530	1.1631367	
10P1/2	6S1/2	348.1068	0.0247715	0.002345440199441629
10S1/2	6P1/2	584.0453	0.3613391	0.10566905901077593
10S1/2	6P3/2	603.5760	0.5052188	0.18716323423666106
10P1/2	7S1/2	981.2307	0.1908403	0.0062156177465233185
10S1/2	7P1/2	1530.2498	0.9991460	0.04491882028013744
10S1/2	7P3/2	1573.8535	1.3707475	0.07771046168924399
10P1/2	8S1/2	2267.7470	0.6645493	0.00610559544633585
10S1/2	8P1/2	3858.9279	3.1524529	0.02788397283139248
10S1/2	8P3/2	3986.0954	4.3366338	0.04787622326788111
10P1/2	9S1/2	5506.1543	2.7352154	0.007225956912033236
10S1/2	9P1/2	15077.6779	24.5002650	0.028235508890256784
10S1/2	9P3/2	16166.8287	36.6917550	0.051371222368879664
10S1/2	10P1/2	23442.0639	38.3132560	0.018372490473596747
10P1/2	10S1/2	23442.0639	38.3132560	0.018372490473596747
10P1/2	5D3/2	702.8614	0.2236487	0.023226355258573132
10P1/2	6D3/2	1629.1975	0.8495324	0.026908912252962706
10P1/2	7D3/2	3732.7666	2.8598683	0.025354613864080115
10P1/2	8D3/2	10922.1303	14.2043010	0.02496750303078658
10P1/2	9D3/2	98164.6162	69.9907210	0.00041748747995743694
10P3/2	6S1/2	347.7816	0.0860122	0.01417841631985688
10D3/2	6P1/2	546.7463	0.7080608	0.24729257109837932
10D3/2	6P3/2	563.8256	0.3275836	0.04826556255685683
10P3/2	7S1/2	978.6509	0.3961751	0.013499522416294011
10D3/2	7P1/2	1298.2057	1.4399919	0.07640416908465993
10D3/2	7P3/2	1329.4530	0.6803420	0.015880460231848467
10P3/2	8S1/2	2254.0151	1.2409925	0.010841647790040739
10D3/2	8P1/2	2659.9619	2.7644772	0.03273612297650496
