kappa	infid_local	infid_remote	ps_local	ps_remote
16.95	0.28732529992644973	0.27085850624704066	0.3071223134800506	0.6588560620601606
17.0	0.28882068333679833	0.27155748544579805	0.30665189081118505	0.6589564274262942
17.05	0.29031654134953644	0.2722544173578687	0.30618498012759326	0.6590576473114779
17.1	0.2918128400537304	0.2729493061642576	0.3057215617884463	0.6591597126995418
17.150000000000002	0.2933095456200052	0.27364215608428566	0.30526161627324455	0.659262614655412
17.2	0.29480662430257487	0.2743329713746425	0.3048051241810229	0.6593663443243998
17.25	0.2963040424412602	0.2750217563284527	0.304352066229563	0.6594708929314961
17.3	0.2978017664634851	0.2757085152743556	0.3039024232546077	0.6595762517806723
17.35	0.2992997628862597	0.27639325257559966	0.3034561762090833	0.6596824122541831
17.4	0.30079799831814313	0.2770759726291512	0.30301330616232297	0.6597893658118787
17.450000000000003	0.3022964394611931	0.27775667986481634	0.3025737942992994	0.6598971039905204
17.5	0.303795053112893	0.27843537874437563	0.30213762191985755	0.6600056184031
17.549999999999997	0.30529380616806523	0.27911207376073466	0.3017047704379549	0.6601149007381677
17.6	0.3067926656207651	0.27978676943708436	0.30127522138090734	0.6602249427591623
17.65	0.30829159856615473	0.2804594703260773	0.3008489563886365	0.6603357363037484
17.7	0.3097905722023635	0.2811301810090152	0.3004259572129252	0.6604472732831588
17.75	0.3112895538323234	0.28179890609504943	0.3000062057166758	0.6605595456815412
17.8	0.3127885108655911	0.2824656502203946	0.2995896838731727	0.6606725455553101
17.849999999999998	0.31428741082014966	0.28313041804755323	0.29917637376535233	0.6607862650325047
17.9	0.31578622132418877	0.2837932142645547	0.29876625758507386	0.6609006963121522
17.95	0.31728491011786963	0.2844540435842038	0.29835931763239915	0.6610158316636348
18.0	0.3187834450550663	0.28511291074334244	0.29795553631487254	0.6611316634260631
18.05	0.3202817941050926	0.28576982050212385	0.2975548961468095	0.6612481840076538
18.1	0.3217799253544038	0.2864247776432962	0.2971573797485868	0.6613653858851134
18.15	0.3232778070082831	0.28707778697149977	0.2967629698459396	0.6614832616030271
18.2	0.3247754073925049	0.2877288533125737	0.29637164926926174	0.6616018037732498
18.25	0.32627269495497935	0.2883779815128753	0.2959834009529109	0.6617210050743075
18.3	0.3277696382673785	0.2890251764386089	0.2955982079345182	0.6618408582507976
18.35	0.32926620602673773	0.28967044297516664	0.29521605335430334	0.6619613561127992
18.400000000000002	0.33076236705704	0.29031378602647917	0.29483692045439286	0.6620824915352863
18.45	0.3322580903107796	0.2909552105143771	0.29446079257814406	0.662204257457545
18.5	0.33375334487050357	0.2915947213779637	0.29408765316947205	0.662326646882597
18.55	0.3352480999503329	0.2922323235729951	0.29371748577218326	0.6624496528766287
18.6	0.3367423248974638	0.29286802207127505	0.2933502740293112	0.6625732685684216
18.65	0.33823598919364584	0.2935018218600549	0.2929860016824584	0.6626974871487924
18.700000000000003	0.33972906245664225	0.2941337279414469	0.29262465257114223	0.6628223018700335
18.75	0.3412215144416645	0.29476374533184424	0.29226621063214403	0.662947706045362
18.799999999999997	0.3427133150427911	0.29539187906135456	0.2919106598988646	0.6630736930483702
18.85	0.3442044342943613	0.29601813417323897	0.29155798450068243	0.6632002563124828
18.9	0.34569484237234627	0.29664251572336187	0.29120816866231686	0.6633273893304186
18.95	0.3471845095957037	0.2972650287796512	0.29086119670319505	0.6634550856536556
19.0	0.3486734064277066	0.2978856784215653	0.2905170530368252	0.6635833388919024
19.05	0.3501615034772526	0.29850446973957057	0.29017572217017085	0.6637121427125736
19.099999999999998	0.35164877150014984	0.29912140783462715	0.28983718870303155	0.6638414908402682
19.15	0.3531351814003836	0.29973649781768374	0.28950143732742795	0.6639713770562554
19.2	0.3546207042313587	0.30034974480917975	0.28916845282698966	0.6641017951979634
19.25	0.35610531119712197	0.30096115393855816	0.2888382200763483	0.664232739158471
19.3	0.3575889736535628	0.30157073034378346	0.288510724040535	0.6643642028860068
19.35	0.3590716631095895	0.3021784791708716	0.2881859497743803	0.6644961803834524
19.4	0.3605533512282868	0.30278440557342434	0.2878638824219202	0.664628665707846
19.45	0.36203400982805056	0.3033885147121741	0.2875445072158056	0.664761652969895
19.5	0.3635136108836994	0.3039908117545358	0.2872278094767148	0.6648951363334926
19.55	0.3649921265275651	0.30459130187416616	0.2869137746127716	0.6650291100152346
19.6	0.36646952905056185	0.3051899902505315	0.2866023881189666	0.6651635682839447
19.650000000000002	0.3679457909032334	0.3057868820684819	0.2862936355765821	0.6652985054602019
19.7	0.3694208846967758	0.30638198251783333	0.28598750265262224	0.6654339159158741
19.75	0.3708947832040421	0.30697529679295776	0.28568397509924537	0.665569794073652
19.8	0.37236745936052285	0.3075668300923794	0.28538303875320226	0.6657061344065927
19.85	0.37383888626530415	0.30815658761837916	0.28508467953527616	0.6658429314376608
19.9	0.3753090371820058	0.3087445745766041	0.2847888834497288	0.6659801797392808
19.950000000000003	0.37677788553969616	0.30933079617568704	0.2844956365837488	0.6661178739328866
20.0	0.378245404933784	0.3099152576268688	0.284204925106904	0.6662560086884802
