g	infid_local	infid_remote	ps_local	ps_remote
21.099999999999998	0.0009619053048475212	0.0019695051569111888	0.8987004740477548	0.8676286296431415
21.2	0.0009733476205082692	0.00196350877316398	0.899205692840129	0.8679924684190622
21.3	0.0009848588497810562	0.001957810560277773	0.8997042191043781	0.8683516800533495
21.4	0.0009964391217304192	0.0019524023504218224	0.9001961690493645	0.8687063403503088
21.5	0.0010080886177468162	0.0019472762650206699	0.9006816564208044	0.8690565236262281
21.6	0.001019807569166864	0.0019424247039708797	0.9011607925624977	0.8694023027426473
21.7	0.0010315962550084823	0.001937840335297425	0.9016336864758296	0.8697437491388197
21.8	0.0010434549998180609	0.0019335160852363975	0.9021004448775998	0.8700809328633861
21.9	0.001055384171616991	0.0019294451287219516	0.9025611722562256	0.8704139226052827
22.0	0.001067384179950892	0.0019256208802577168	0.9030159709263754	0.8707427857239007
22.1	0.0010794554740272133	0.0019220369851626895	0.9034649410820792	0.871067588278514
22.2	0.0010915985409465367	0.001918687311164291	0.9039081808483601	0.8713883950569992
22.3	0.0011038139040152606	0.001915565940334929	0.9043457863314392	0.871705269603857
22.400000000000002	0.001116102121136997	0.0019126671613477475	0.9047778516675505	0.8720182742475633
22.5	0.0011284637832847944	0.0019099854620409085	0.9052044690704131	0.8723274701272548
22.6	0.0011408995130401944	0.001907515522281522	0.9056257288774014	0.8726329172187739
22.7	0.0011534099632068973	0.001905252207106578	0.906041719594451	0.8729346743600899
22.8	0.0011659958154837113	0.0019031905601373245	0.9064525279397386	0.8732327992761046
22.900000000000002	0.0011786577792050057	0.0019013257972538833	0.9068582388861782	0.8735273486028632
23.0	0.0011913965901383383	0.0018996533005113392	0.907258935702762	0.8738183779111883
23.1	0.0012042130093370407	0.0018981686123016317	0.9076546999947857	0.8741059417297419
23.200000000000003	0.0012171078220480913	0.0018968674297348276	0.908045611742991	0.8743900935675422
23.3	0.001230081836672503	0.0018957455992409944	0.9084317493416563	0.874670885935937
23.400000000000002	0.00124313588377023	0.0018947991113813512	0.9088131896356698	0.8749483703700582
23.5	0.0012562708151152568	0.0018940240958554844	0.9091900079566115	0.8752225974497585
23.599999999999998	0.0012694875027916552	0.0018934168167034082	0.9095622781578775	0.875493616820058
23.7	0.0012827868383347152	0.0018929736676873699	0.909930072648871	0.8757614772111006
23.799999999999997	0.001296169731908492	0.0018926911678519565	0.9102934624282942	0.8760262264576386
23.9	0.001309637111524986	0.0018925659572494036	0.910652517116558	0.8762879115180541
24.0	0.0013231899222958532	0.0018925947928295495	0.9110073049873431	0.8765465784929348
24.099999999999998	0.0013368291257223053	0.0018927745444802246	0.9113578929983368	0.8768022726432092
24.2	0.001350555699014322	0.0018931021912219625	0.9117043468211654	0.8770550384078551
24.3	0.0013643706344451667	0.001893574817536825	0.9120467308705473	0.8773049194211917
24.4	0.0013782749387317716	0.0018941896098418898	0.9123851083326933	0.8775519585297651
24.5	0.0013922696324467632	0.0018949438530870832	0.9127195411929703	0.8777961978088428
24.6	0.0014063557494539136	0.001895834927483131	0.9130500902628533	0.8780376785785129
24.7	0.0014205343363755674	0.0018968603053469701	0.9133768152061847	0.8782764414194211
24.8	0.0014348064520778303	0.0018980175480646233	0.9136997745647621	0.8785125261881279
24.9	0.001449173167182627	0.0018993043031642065	0.914019025783271	0.8787459720321183
25.0	0.0014636355636048481	0.001900718301497406	0.9143346252335857	0.8789768174044579
25.1	0.0014781947341045987	0.0019022573545195431	0.9146466282384516	0.8792051000781114
25.2	0.0014928517818646458	0.001903919351672556	0.9149550890945699	0.8794308571599303
25.3	0.0015076078200862986	0.001905702257858577	0.9152600610951007	0.8796541251043195
25.4	0.0015224639716036048	0.0019076041110073216	0.9155615965515989	0.8798749397265835
25.5	0.0015374213685133142	0.0019096230197288566	0.915859746815402	0.8800933362159751
25.6	0.0015524811518258241	0.00191175716104941	0.9161545622984844	0.8803093491484353
25.7	0.0015676444711282267	0.0019140047782311154	0.91644609249379	0.8805230124990482
25.8	0.001582912484266119	0.001916364178665253	0.9167343859950625	0.8807343596542119
25.900000000000002	0.0015982863570365158	0.0019188337318425397	0.9170194905161855	0.8809434234235254
26.0	0.0016137672628980804	0.0019214118673935854	0.9173014529100416	0.8811502360514142
26.1	0.0016293563826931257	0.0019240970731981832	0.9175803191869131	0.8813548292284841
26.200000000000003	0.0016450549043817153	0.0019268878935626566	0.9178561345324282	0.8815572341026234
26.3	0.0016608640227897542	0.0019297829274582678	0.9181289433250692	0.8817574812898534
26.400000000000002	0.0016767849393671819	0.0019327808268222446	0.9183987891532543	0.8819556008849305
26.5	0.0016928188619580453	0.0019358802949176468	0.9186657148320057	0.8821516224717167
26.6	0.001708967004580897	0.0019390800847494116	0.9189297624192114	0.8823455751333089
26.700000000000003	0.0017252305872190732	0.0019423789975363537	0.9191909732314978	0.8825374874619505
